"","column","Null freq"
"784","FIRSTGEN_WDRAW_ORIG_YR3_RT",23.4228882641478
"785","FIRSTGEN_WDRAW_4YR_TRANS_YR3_RT",23.4228882641478
"786","FIRSTGEN_WDRAW_2YR_TRANS_YR3_RT",23.4228882641478
"787","FIRSTGEN_ENRL_ORIG_YR3_RT",23.4228882641478
"788","FIRSTGEN_ENRL_4YR_TRANS_YR3_RT",23.4228882641478
"789","FIRSTGEN_ENRL_2YR_TRANS_YR3_RT",23.4228882641478
"790","FIRSTGEN_UNKN_ORIG_YR3_RT",23.4228882641478
"791","FIRSTGEN_UNKN_4YR_TRANS_YR3_RT",23.4228882641478
"792","FIRSTGEN_UNKN_2YR_TRANS_YR3_RT",23.4228882641478
"793","NOT1STGEN_DEATH_YR3_RT",23.4228882641478
"794","NOT1STGEN_COMP_ORIG_YR3_RT",23.4228882641478
"795","NOT1STGEN_COMP_4YR_TRANS_YR3_RT",23.4228882641478
"796","NOT1STGEN_COMP_2YR_TRANS_YR3_RT",23.4228882641478
"797","NOT1STGEN_WDRAW_ORIG_YR3_RT",23.4228882641478
"798","NOT1STGEN_WDRAW_4YR_TRANS_YR3_RT",23.4228882641478
"799","NOT1STGEN_WDRAW_2YR_TRANS_YR3_RT",23.4228882641478
"800","NOT1STGEN_ENRL_ORIG_YR3_RT",23.4228882641478
"801","NOT1STGEN_ENRL_4YR_TRANS_YR3_RT",23.4228882641478
"802","NOT1STGEN_ENRL_2YR_TRANS_YR3_RT",23.4228882641478
"803","NOT1STGEN_UNKN_ORIG_YR3_RT",23.4228882641478
"804","NOT1STGEN_UNKN_4YR_TRANS_YR3_RT",23.4228882641478
"805","NOT1STGEN_UNKN_2YR_TRANS_YR3_RT",23.4228882641478
"1408","INC_PCT_LO",18.6806723677555
"1409","DEP_STAT_PCT_IND",18.6806723677555
"1410","DEP_INC_PCT_LO",18.6806723677555
"1411","IND_INC_PCT_LO",18.6806723677555
"1412","PAR_ED_PCT_1STGEN",18.6806723677555
"1413","INC_PCT_M1",18.6806723677555
"1414","INC_PCT_M2",18.6806723677555
"1415","INC_PCT_H1",18.6806723677555
"1416","INC_PCT_H2",18.6806723677555
"1417","DEP_INC_PCT_M1",18.6806723677555
"1418","DEP_INC_PCT_M2",18.6806723677555
"1419","DEP_INC_PCT_H1",18.6806723677555
"1420","DEP_INC_PCT_H2",18.6806723677555
"1421","IND_INC_PCT_M1",18.6806723677555
"1422","IND_INC_PCT_M2",18.6806723677555
"1423","IND_INC_PCT_H1",18.6806723677555
"1424","IND_INC_PCT_H2",18.6806723677555
"1425","PAR_ED_PCT_MS",18.6806723677555
"1426","PAR_ED_PCT_HS",18.6806723677555
"1427","PAR_ED_PCT_PS",18.6806723677555
"1428","APPL_SCH_PCT_GE2",18.6806723677555
"1429","APPL_SCH_PCT_GE3",18.6806723677555
"1430","APPL_SCH_PCT_GE4",18.6806723677555
"1431","APPL_SCH_PCT_GE5",18.6806723677555
"1432","DEP_INC_AVG",18.6806723677555
"1433","IND_INC_AVG",18.6806723677555
"1434","OVERALL_YR2_N",19.1011962876266
"1435","LO_INC_YR2_N",19.1011962876266
"1436","MD_INC_YR2_N",19.1011962876266
"1437","HI_INC_YR2_N",19.1011962876266
"1438","DEP_YR2_N",19.1011962876266
"1439","IND_YR2_N",19.1011962876266
"1440","FEMALE_YR2_N",19.1011962876266
"1441","MALE_YR2_N",19.1011962876266
"1442","PELL_YR2_N",19.1011962876266
"1443","NOPELL_YR2_N",19.1011962876266
"1444","LOAN_YR2_N",19.1011962876266
"1445","NOLOAN_YR2_N",19.1011962876266
"1446","FIRSTGEN_YR2_N",19.1011962876266
"1447","NOT1STGEN_YR2_N",19.1011962876266
"1448","OVERALL_YR3_N",23.4228882641478
"1449","LO_INC_YR3_N",23.4228882641478
"1450","MD_INC_YR3_N",23.4228882641478
"1451","HI_INC_YR3_N",23.4228882641478
"1452","DEP_YR3_N",23.4228882641478
"1453","IND_YR3_N",23.4228882641478
"1454","FEMALE_YR3_N",23.4228882641478
"1455","MALE_YR3_N",23.4228882641478
"1456","PELL_YR3_N",23.4228882641478
"1457","NOPELL_YR3_N",23.4228882641478
"1458","LOAN_YR3_N",23.4228882641478
"1459","NOLOAN_YR3_N",23.4228882641478
"1460","FIRSTGEN_YR3_N",23.4228882641478
"1461","NOT1STGEN_YR3_N",23.4228882641478
"1504","DEBT_MDN",10.4731041134885
"1505","GRAD_DEBT_MDN",10.4731041134885
"1506","WDRAW_DEBT_MDN",10.4731041134885
"1507","LO_INC_DEBT_MDN",10.4731041134885
"1508","MD_INC_DEBT_MDN",10.4731041134885
"1509","HI_INC_DEBT_MDN",10.4731041134885
"1510","DEP_DEBT_MDN",10.4731041134885
"1511","IND_DEBT_MDN",10.4731041134885
"1512","PELL_DEBT_MDN",10.4731041134885
"1513","NOPELL_DEBT_MDN",10.4731041134885
"1514","FEMALE_DEBT_MDN",10.4731041134885
"1515","MALE_DEBT_MDN",10.4731041134885
"1516","FIRSTGEN_DEBT_MDN",10.4731041134885
"1517","NOTFIRSTGEN_DEBT_MDN",10.4731041134885
"1518","DEBT_N",10.4731041134885
"1519","GRAD_DEBT_N",10.4731041134885
"1520","WDRAW_DEBT_N",10.4731041134885
"1521","LO_INC_DEBT_N",10.4731041134885
"1522","MD_INC_DEBT_N",10.4731041134885
"1523","HI_INC_DEBT_N",10.4731041134885
"1524","DEP_DEBT_N",10.4731041134885
"1525","IND_DEBT_N",10.4731041134885
"1526","PELL_DEBT_N",10.4731041134885
"1527","NOPELL_DEBT_N",10.4731041134885
"1528","FEMALE_DEBT_N",10.4731041134885
"1529","MALE_DEBT_N",10.4731041134885
"1530","FIRSTGEN_DEBT_N",10.4731041134885
"1531","NOTFIRSTGEN_DEBT_N",10.4731041134885
"1533","CUML_DEBT_N",18.5065813463823
"1534","CUML_DEBT_P90",18.5065813463823
"1535","CUML_DEBT_P75",18.5065813463823
"1536","CUML_DEBT_P25",18.5065813463823
"1537","CUML_DEBT_P10",18.5065813463823
"1538","INC_N",18.6806723677555
"1539","DEP_INC_N",18.6806723677555
"1540","IND_INC_N",18.6806723677555
"1541","DEP_STAT_N",18.6806723677555
"1542","PAR_ED_N",18.6806723677555
"1543","APPL_SCH_N",18.6806723677555
"1544","REPAY_DT_MDN",22.7971016197523
"1545","SEPAR_DT_MDN",22.7971016197523
"1546","REPAY_DT_N",22.7971016197523
"1547","SEPAR_DT_N",22.7971016197523
"1605","LOAN_EVER",18.6806723677555
"1606","PELL_EVER",18.6806723677555
"1607","AGE_ENTRY",18.6806723677555
"1610","FEMALE",18.6806723677555
"1611","MARRIED",18.6806723677555
"1612","DEPENDENT",18.6806723677555
"1613","VETERAN",18.6806723677555
"1614","FIRST_GEN",18.6806723677555
"1615","FAMINC",18.6806723677555
"1616","MD_FAMINC",18.6806723677555
"1617","FAMINC_IND",18.6806723677555
"1709","DEBT_MDN_SUPP",10.4731041134885
"1710","GRAD_DEBT_MDN_SUPP",10.4731041134885
"1739","ICLEVEL",0.017056214931834
"1740","UGDS_MEN",11.4358980391234
"1741","UGDS_WOMEN",11.4358980391234
"1774","OPENADMP",15.8205215672897
"1901","OPEFLAG",0.00411701739733923
"1980","UG12MN",8.51752084975239
